,dataSid,dataTitle,parkingAddr,parkingBuge,parkingCapacity,parkingDay,parkingDayfee,parkingDaytime,parkingDfee,parkingDtime,parkingEtime1,parkingEtime2,parkingEtime3,parkingFee,parkingGubun,parkingGukgi,parkingLoadAddr,parkingMemo,parkingMonfee,parkingNo,parkingOrgnm,parkingPay,parkingStime1,parkingStime2,parkingStime3,parkingTel,parkingType,parkingUfee,parkingUtime,posx,posy,prkingRegdate
65,16,아중지구 아중도서관,전라북도 전주시 덕진구 무삼지2길 7,미시행,62.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 인후동1가 907-2, , ,306-2-000022,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1626078,35.82632995,2020-08-31
66,15,인후2동금평,전라북도 전주시 덕진구 명주1길 9,미시행,26.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 인후동2가 1537-2, , ,306-2-000031,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1453213,35.8430137,2020-08-31
67,14,송천2동공원,전라북도 전주시 덕진구 두간5길 9,미시행,13.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 송천동1가 816-2, , ,306-2-000064,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.118132,35.864516,2020-08-31
68,13,송천2동 주민자치센터,전라북도 전주시 덕진구 두간11길 3-4,미시행,17.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 송천동1가 830-1, , ,306-2-000062,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1152586,35.86493827,2020-08-31
69,12,덕진광장,전라북도 전주시 덕진구 덕진광장로 3,미시행,33.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 덕진구 덕진동1가 1278-1,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제", ,306-2-000002,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2614,노외,300.0,15.0,127.1240375,35.844154,2020-08-31
70,11,가련산,전라북도 전주시 덕진구 기린대로 535,미시행,41.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동2가 224-3, , ,306-2-000015,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.120302,35.845469,2020-08-31
71,10,종합경기장,전라북도 전주시 덕진구 기린대로 451,미시행,638.0,평일+토요일+공휴일,4000.0, ,500.0,30.0,0.9583333333333334,0.0,0.0,유료,공영,2.0, ,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제", ,306-3-000009,전라북도 전주시 전주시설관리공단,"신용카드,현금",0.2916666666666667,0.0,0.0,063-239-2768,부설,250.0,15.0,127.127127,35.84075454,2020-08-31
72,9,월드컵경기장,전라북도 전주시 덕진구 기린대로 1055,미시행,4181.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0,전라북도 전주시 덕진구 반월동 763-1, , ,306-3-000073,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,부설, , ,127.0645192,35.8680573,2020-08-31
73,8,무진장방면 만남의광장,전라북도 전주시 덕진구 금상길 27,미시행,69.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0,전라북도 전주시 덕진구 산정동 325-9, , ,306-2-000026,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1758765,35.84213528,2020-08-31
74,7,덕진공원,전라북도 전주시 덕진구 권삼득로 390,미시행,70.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동1가 1316-2, , ,306-3-000076,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,부설, , ,127.1210312,35.84749476,2020-08-31
75,6,실내체육관,전라북도 전주시 덕진구 권삼득로 308,미시행,158.0,평일+토요일+공휴일,4000.0, ,500.0,30.0,0.0,0.0,0.0,유료,공영,2.0,전라북도 전주시 덕진구 덕진동1가 664-14,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제", ,306-3-000010,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2768,부설,250.0,15.0,127.1292618,35.84420741,2020-08-31
76,5,하가지구 하가홈마트 뒤,전라북도 전주시 덕진구 가리내8길 19,미시행,30.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동2가 673-3, , ,306-2-000065,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1097145,35.84330766,2020-08-31
77,4,하가지구 초담불고기 뒤, ,미시행,29.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동2가 663-1, , ,306-2-000066,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.110478,35.846001,2020-08-31
78,3,하가지구 소소빌딩뒤,전라북도 전주시 덕진구 가리내3길 16-1,미시행,26.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동2가 654-8, , ,306-2-000060,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.109772,35.846689,2020-08-31
79,2,하가지구 풍경안경원 옆,전라북도 전주시 덕진구 가리내10길 12-1,미시행,30.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동2가 677-6, , ,306-2-000067,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.110542,35.8422224,2020-08-31
80,1,하가지구 리드빌딩,전라북도 전주시 덕진구 가련산로 20,미시행,23.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 덕진구 덕진동2가 694-1, , ,306-2-000059,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.111283,35.841311,2020-08-31
