,dataSid,dataTitle,parkingAddr,parkingBuge,parkingCapacity,parkingDay,parkingDayfee,parkingDaytime,parkingDfee,parkingDtime,parkingEtime1,parkingEtime2,parkingEtime3,parkingFee,parkingGubun,parkingGukgi,parkingLoadAddr,parkingMemo,parkingMonfee,parkingNo,parkingOrgnm,parkingPay,parkingStime1,parkingStime2,parkingStime3,parkingTel,parkingType,parkingUfee,parkingUtime,posx,posy,prkingRegdate
64,77,서부신시가지 도청사거리,전라북도 전주시 완산구 석산2길 7,미시행,20.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,1.0,전라북도 전주시 완산구 효자동3가 1696-8, , ,305-2-000026,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1049814,35.81968124,2020-08-31
65,76,남노송동,전라북도 전주시 완산구 관선3길 8-4,미시행,25.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 남노송동 519-64, , ,305-2-000020,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1535986,35.8204445,2020-08-31
66,75,정읍.고창방면 만남의광장,전라북도 전주시 완산구 쑥고개로 251-38,미시행,84.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0, , , ,305-2-000055,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.0926097,35.80164184,2020-08-31
67,74,서부신시가지 서곡방면,전라북도 전주시 완산구 황강서원1길 7,미시행,27.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 효자동3가 1589-6, , ,305-2-000047,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.097802,35.828448,2020-08-31
68,73,서부신시가지 도청옆,전라북도 전주시 완산구 홍산북로 75,미시행,46.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 완산구 효자동3가 1530-7,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",50000.0,305-2-000008,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2767,노외,300.0,15.0,127.1101946,35.81761757,2020-08-31
69,72,서부신시가지농협중앙회,전라북도 전주시 완산구 홍산북로 53,미시행,52.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 완산구 효자동3가 1529-13,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",50000.0,305-2-000007,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2767,노외,300.0,15.0,127.1078265,35.81762512,2020-08-31
70,81,한옥마을3,전라북도 전주시 완산구 간납로 20,미시행,72.0,평일+토요일+공휴일,12000.0, ,1000.0,30.0,0.0,0.0,0.0,유료,공영,기타, ,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제", ,305-2-000076,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2768,노외,500.0,15.0,127.1566663,35.81660036,2020-08-31
71,80,한옥마을대성주차장,전라북도 전주시 완산구 춘향로 5299,미시행,636.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0,전라북도 전주시 완산구 대성동 381-5, , ,305-2-000073,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1686811,35.80062313,2020-08-31
72,79,평화2동주차장,전라북도 전주시 완산구 평화로 217,미시행,17.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 평화동1가 718-2, , ,305-2-000066,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1361042,35.79596451,2020-08-31
73,78,서부신시가지 봉곡, ,미시행,30.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 효자동2가 1251-1, , ,305-2-000030,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.119796, ,2020-08-31
74,77,서부신시가지 도청사거리,전라북도 전주시 완산구 석산2길 7,미시행,20.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,1.0,전라북도 전주시 완산구 효자동3가 1696-8, , ,305-2-000026,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1049814,35.81968124,2020-08-31
75,76,남노송동,전라북도 전주시 완산구 관선3길 8-4,미시행,25.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 남노송동 519-64, , ,305-2-000020,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1535986,35.8204445,2020-08-31
76,75,정읍.고창방면 만남의광장,전라북도 전주시 완산구 쑥고개로 251-38,미시행,84.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0, , , ,305-2-000055,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.0926097,35.80164184,2020-08-31
77,74,서부신시가지 서곡방면,전라북도 전주시 완산구 황강서원1길 7,미시행,27.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 효자동3가 1589-6, , ,305-2-000047,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.097802,35.828448,2020-08-31
78,73,서부신시가지 도청옆,전라북도 전주시 완산구 홍산북로 75,미시행,46.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 완산구 효자동3가 1530-7,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",50000.0,305-2-000008,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2767,노외,300.0,15.0,127.1101946,35.81761757,2020-08-31
79,72,서부신시가지농협중앙회,전라북도 전주시 완산구 홍산북로 53,미시행,52.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 완산구 효자동3가 1529-13,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",50000.0,305-2-000007,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2767,노외,300.0,15.0,127.1078265,35.81762512,2020-08-31
80,81,한옥마을3,전라북도 전주시 완산구 간납로 20,미시행,72.0,평일+토요일+공휴일,12000.0, ,1000.0,30.0,0.0,0.0,0.0,유료,공영,기타, ,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제", ,305-2-000076,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2768,노외,500.0,15.0,127.1566663,35.81660036,2020-08-31
81,80,한옥마을대성주차장,전라북도 전주시 완산구 춘향로 5299,미시행,636.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0,전라북도 전주시 완산구 대성동 381-5, , ,305-2-000073,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1686811,35.80062313,2020-08-31
82,79,평화2동주차장,전라북도 전주시 완산구 평화로 217,미시행,17.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 평화동1가 718-2, , ,305-2-000066,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1361042,35.79596451,2020-08-31
83,78,서부신시가지 봉곡, ,미시행,30.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 효자동2가 1251-1, , ,305-2-000030,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.119796, ,2020-08-31
84,77,서부신시가지 도청사거리,전라북도 전주시 완산구 석산2길 7,미시행,20.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,1.0,전라북도 전주시 완산구 효자동3가 1696-8, , ,305-2-000026,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1049814,35.81968124,2020-08-31
85,76,남노송동,전라북도 전주시 완산구 관선3길 8-4,미시행,25.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 남노송동 519-64, , ,305-2-000020,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.1535986,35.8204445,2020-08-31
86,75,정읍.고창방면 만남의광장,전라북도 전주시 완산구 쑥고개로 251-38,미시행,84.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,3.0, , , ,305-2-000055,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.0926097,35.80164184,2020-08-31
87,74,서부신시가지 서곡방면,전라북도 전주시 완산구 황강서원1길 7,미시행,27.0,평일+토요일+공휴일, , ,0.0,0.0,0.0,0.0,0.0,무료,공영,2.0,전라북도 전주시 완산구 효자동3가 1589-6, , ,305-2-000047,전라북도 전주시 전주시설관리공단, ,0.0,0.0,0.0,063-239-2614,노외, , ,127.097802,35.828448,2020-08-31
88,73,서부신시가지 도청옆,전라북도 전주시 완산구 홍산북로 75,미시행,46.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 완산구 효자동3가 1530-7,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",50000.0,305-2-000008,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2767,노외,300.0,15.0,127.1101946,35.81761757,2020-08-31
89,72,서부신시가지농협중앙회,전라북도 전주시 완산구 홍산북로 53,미시행,52.0,평일+토요일+공휴일,6000.0, ,600.0,30.0,0.0,0.0,0.0,유료,공영,1.0,전라북도 전주시 완산구 효자동3가 1529-13,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",50000.0,305-2-000007,전라북도 전주시 전주시설관리공단,신용카드,0.0,0.0,0.0,063-239-2767,노외,300.0,15.0,127.1078265,35.81762512,2020-08-31
